Comment,Kind of offensive language
@anonymized_account @anonymized_account Twoje lustro to jeszcze wytrzymuje?,0
@anonymized_account Z Legii to Patryk został odpalony.,0
"@anonymized_account @anonymized_account Dostałem informację, że będzie, ale kto wie, czy się nie wysypie.",0
"@anonymized_account A chyba nikt nie przedstawił statystyk Lewandowskiego, ani nawet nie przeanalizował występu :)",0
@anonymized_account @anonymized_account @anonymized_account Nie muszą. Reszta świata w tej kwestii jest normalna,0
Nawałka honorowo odszedl i 4 mln zainkasował. Bedzie honor jak odda przynajmniej 3/4,0
@anonymized_account atakuje WOŚP i nic nie mówi w sprawie dorosłych niepełnosprawnych,0
"@anonymized_account Oczywiście, że można, ale potrzeba porządnego trenera i tu jest problem, a nie w Messim.",0
@anonymized_account Ale Gomes tylko na rok wypożyczony.,0
"@anonymized_account Brakuje tlenu, mi brakuje odkąd pis przejął władzę",1
"@anonymized_account Ale grasz z silnymi drużynami, a były czasy, gdy dostawalismy w łeb od średniaków.",0
"@anonymized_account To nie ksiezyc, to cud! 🙈",0
"@anonymized_account Dziwne. Nie ma rajstop den20 i kalendarza ściennego \""Kwiaty polskie\"".",0
"@anonymized_account No niby co powiedział? Że nie było nas stać na więcej? Czyli mamy słabszych zawodników od Iranu czy Maroka? Nie no, bez jaj.",0
@anonymized_account @anonymized_account Szkoda że jeszcze niezauważył że sam się nie nadaje :),0
@anonymized_account Tak i o tym mówiono ;),0
"@anonymized_account Nie tylko w Faktach,Minęła 20 też. Tylko tło inne😁😁😁",0
"@anonymized_account @anonymized_account A Dżon myśli że ma zasady, jest skromny i twardy",0
"Fajna ta Belgia, gdy może pograć z kontry. Szkoda, że tylko wtedy.",0
@anonymized_account @anonymized_account Skoro nie potrafią sobie z takim czymś poradzić to bardzo dobrze że rezygnują,0
@anonymized_account @anonymized_account Myslisz  że wystartuje z PO?😁😁,0
"@anonymized_account No myślę, że nie chodzi o szukanie zaproponowanych przez Messiego rozwiązań, które okazały się majstersztykami.",0
"@anonymized_account @anonymized_account Już był taki jeden co machał rączkami. Kaszpirowski się nazywał i też tak bredził jak ty.\nRęce, które leczą.....",1
RT @anonymized_account @anonymized_account Dzięki za ostrzeżenie! 🙂,0
Handlarz kamienic korumpował urzędników? Są obciążające zeznania\nhttps://t.co/DhPh6QGGNS\n#wieszwiecej,0
RT @anonymized_account Handlarz kamienic korumpował urzędników? Są obciążające zeznania\nhttps://t.co/DhPh6QGGNS\n#wieszwiecej,0
@anonymized_account Panie Andrzeju jeszcze pan będzie prosił o te leki przeciw bólowe 😀,0
@anonymized_account Moim zdaniem to jesteś sfrustrowanym człowieczkiem przez pomyłkę kiedyś nazwanym dziennikarzem.,1
@anonymized_account dobrze że w jaja nie dostał bo też by pewnie chcieli udowodnić że był faul,0
"@anonymized_account @anonymized_account Nie strasz misiaczek, nie strasz",0
@anonymized_account Kryśka jest niezastąpiona to każdy wie :),0
@anonymized_account Ja też nazywam. I jeszcze nacjonalistyczną hołotą niegodną tego miejsca.,1
@anonymized_account kibice nie chcą żeby go zwolniono tylko żeby pokazał jaja i sam zrezygnował @anonymized_account,0
@anonymized_account @anonymized_account chyba zaczne to ogladac mimo że nie znam włoskiego :D,0
"@anonymized_account Następny chce się \""wylansować\"" plujac na POLSKICH PATRIOTÓW!!!!!",0
"RT @anonymized_account @anonymized_account Następny chce się \""wylansować\"" plujac na POLSKICH PATRIOTÓW!!!!!",0
@anonymized_account Ło matko sam się przestraszyłem!!😁😁,0
"@anonymized_account Stare, stare, stare jak świat",0
@anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account Z tym nikt raczej nie dyskutuje.,0
@anonymized_account To opublikuj ty załgana mendo pisowska. Łżesz jak całe twoje środowisko.,1
RT @anonymized_account @anonymized_account Sory mam spanko XD,0
@anonymized_account Tylko konkurencja. I koniec chamstwa warszawskich taksiarzy uważających się za jedynych uprawnionych do wożenia ludzi po stolicy,0
@anonymized_account @anonymized_account Cały czas jesteś mała 😂,0
@anonymized_account @anonymized_account Lepiej to będzie brzmiało jak zbankrutuja,0
@anonymized_account By ci kurwa zabrali te wifi pajacu,1
@anonymized_account @anonymized_account Wy napewno. Wy walczyliście o powrót do PRL-u.,0
@anonymized_account @anonymized_account Oglądałem i w pełni się zgadzam.,0
@anonymized_account Krzysió! Pięknego maja Ci życzę! :-)\nI tej pogody ducha co zawsze. Najlepszego! :-),0
@anonymized_account @anonymized_account i tak nas było więcej niż u was na ostatnim meczu więc radziłbym się zająć własną frekwencją,0
@anonymized_account @anonymized_account @anonymized_account Sąd nie uznał tych majtek za dowód,0
"@anonymized_account @anonymized_account O tym mówię. Złe zachowania/cechy, z których nawet nie ma o czym pożartować.  Można tylko krytykować.",0
@anonymized_account Tego faceta nie ogarniam xd,0
@anonymized_account skandal że sedzia nie zauwazyl tej symulki,0
"@anonymized_account Znalazła pani już na siebie pomysł po wyborach ? Bo to ,że nie będzie już pani posłem to wiemy",1
"RT @anonymized_account @anonymized_account Znalazła pani już na siebie pomysł po wyborach ? Bo to ,że nie będzie już pani posłem to wiemy",1
@anonymized_account @anonymized_account A ja oglądam bajki na dobranoc.,0
"@anonymized_account Każdy kot stwierdzi, że wyłącznie poszlaka 😉",0
WEŹ NIE PYTAJ\nWEŹ SIE PRZYTUL \nWEŹ TU ZE MNĄ\nWEŹ TU BĄDŹ,0
RT @anonymized_account WEŹ NIE PYTAJ\nWEŹ SIE PRZYTUL \nWEŹ TU ZE MNĄ\nWEŹ TU BĄDŹ,0
@anonymized_account Właśnie już postanowiłam takie zamówić dla Dziadka 😎,0
"@anonymized_account @anonymized_account Próba zagrania piłki = żółta. Gdyby było pchnięcie/ciągnięcie za koszulkę, byłaby czerwień.",0
"@anonymized_account Mógł zrobić, że dwa faule, odłożona kartka za poprzedni, wolny za następny. Ale akurat wślizg był czysty.",0
"W tym kraju nie ma Żydów,  a jest pisdzielstwo",1
Brać go w ciemno przy bracie będzie mu łatwiej 2 chce przyjść 3 młody 4 nazwisko zobowiązuje 5 Lopez niebedzie chciał odejść i zostawić brat,0
@anonymized_account @anonymized_account niestety nie znają.Dopiero dzisiaj sobie zapewnili.,0
@anonymized_account tak będę miał pretensje do zawodniczki że wybrała lepszy klub i pieniądze biorąc pod uwage że to zapewne ostatni taki kontrakt,0
"@anonymized_account I to, że po drugiej stronie był Tosik 😜",0
"@anonymized_account Ale red. Kurowski to 10 minut po swoim tweecie wycofywał się z niego i mówił w transmisji \""raczej\",0
"Bo nie trzeba strzelić gola, by zaliczyć AKCJĘ MECZU 😂Dobrze, że nie odleciał! 😉\nhttps://t.co/m2k3HZHq6x",0
"RT @anonymized_account Bo nie trzeba strzelić gola, by zaliczyć AKCJĘ MECZU 😂Dobrze, że nie odleciał! 😉\nhttps://t.co/m2k3HZHq6x",0
@anonymized_account @anonymized_account Co tu robi @anonymized_account ? Co to za dzban misiaczku?,1
"@anonymized_account Tak czy siak. Szacun dla nich, bo rzeczywiście wycisnęli maksa ze swojego potencjału.",0
@anonymized_account @anonymized_account @anonymized_account Pozdrowienia od tarnowianina. W którym miejscu jest tablica?,0
"@anonymized_account W całym sezonie, jednak Cracovia ściągnęła wszystkich młodych z jedynki na większość meczów wiosną",0
@anonymized_account 2/2 tym bardziej że Legia i tak bedzie musiala zapłacić ekwiwalent za wyszkolenie coś koło 100 tys,0
@anonymized_account Teraz to przesadziłeś z tym dymem,0
"@anonymized_account To bardzo dobre pytanie,ale zadane parę lat za późno",0
"@anonymized_account Wymysły PZPN (Smuda,Fornalik,Nawalka...) snuje każdemu przyszłość Franza",0
@anonymized_account @anonymized_account  w takim razie klauzule przedłużenia po co by były ? Zawodnik wolałby przecież negocjować nowy lepszy kontrakt,0
@anonymized_account Fakty sobie oglądaj.Tam jest dopiero obiektywizm i rzetelność dziennikarska hehe,0
"@anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account Zwizualizuj sobie gości, bracia jednojajowi",0
"Zamieszanie wokół Tomasza Zimocha co najmniej takie, jakby ktokolwiek jeszcze słuchał relacji z meczów w radiu.",0
"RT @anonymized_account Zamieszanie wokół Tomasza Zimocha co najmniej takie, jakby ktokolwiek jeszcze słuchał relacji z meczów w radiu.",0
@anonymized_account No i super!! Ale się cieszę,0
"@anonymized_account Wiem, lipa. Do wymiany 😒",0
@anonymized_account jak można Góralskiego nazwać ofensywnym zawodnikiem ?,0
@anonymized_account I pretensje do wszystkich tylko nie do siebie chłopie ty masz grać a nie płakać a jak ci się niepodoba to dyryguj gdzie indziej,1
@anonymized_account chodziło mi o to że chyba każdy się cieszył że Norwegia wygrała przez co mieliśmy większy handicap a nie tylko Kraków Arena :),0
#NAME?,0
@anonymized_account Jesteś chory na odklejenie mózgowe,1
@anonymized_account @anonymized_account Według mnie mamy 13-15 graczy reszta odstaje sporo ale z tej 13- 15 stki za mało ugrywamy na MS lub ME,0
@anonymized_account @anonymized_account Ale wracali z Płocka. Już nie przesadzajmy.,0
@anonymized_account @anonymized_account @anonymized_account @anonymized_account wiślakom po prostu się nie chce a nie że nie wiedzą,0
@anonymized_account Z tego co mi wiadomo tam są dwie kolejki po bilet jedna a do wagonów druga. Jeśli się.zmienilo to sprostować proszę,0
@anonymized_account dłuuuuuuga droga przede mną XD,0
"@anonymized_account Musiał jest na poziomie Gila, ale jest medialny i sympatyczny dlatego jest kreowany na jednego z najlepszych w Polsce.",0
@anonymized_account A ile lot będzie opóźniony?,0
@anonymized_account @anonymized_account skoro nie ma to musieli usunąć bo tam  wszystkie artykuły są tyle że niektóre zablokowane,0
@anonymized_account I nietrafiony karny przez Dinamo w 96 minucie :),0
Nikt tak dobrze jak Donald Tusk nie podsumował rządów Po-PSL.Po raz pierwszy powiedział prawdę.,0
listopad jak LIŚCI OPAD\nmój mózg pracuje już na innych obrotach,0
RT @anonymized_account listopad jak LIŚCI OPAD\nmój mózg pracuje już na innych obrotach,0
@anonymized_account Takie duże to nie ale takie prywatne osiedlowe w zasadzie mogą być otwarte,0
@anonymized_account Ja widziałem tylko jeden zryw i to 5 minutowy :P,0
@anonymized_account @anonymized_account to jest sport.Przynajmniej zagracie o medale a Wisła co ? Nie ma jej,0
@anonymized_account Kiedy kolejna wizyta w filharmonii erotomanów?,0
@anonymized_account @anonymized_account @anonymized_account Jeśli to prawda to niech spi....la.\n.,1
"@anonymized_account @anonymized_account człowieku, ciebie popierdoliło i poszedłeś do PiSu, czy poszedłeś do PiSu i cię popierdoliło?",1
@anonymized_account Kolejne kłamstwo. Ale po to zrobiliście sobie sakrament pokuty.,1
"@anonymized_account A co takiego zrobił, że piszesz że ma jaja ?",0
@anonymized_account Andrew ja myślał że Ty uciekasz z nc+ bo szukasz normalności a ty uciekasz chyba bo tam normalnie było;-),0
@anonymized_account @anonymized_account Abnegacja rozdziału kościoła od państwa,0
@anonymized_account Ten punkt ani nam niepomoze ani wam ale to wy według mnie powinniście się cieszyć z tego pkt jednego bardziej (wyjazd),0
@anonymized_account Hehe owszem niema sensu ale szanujmy się jaki karny? Jaki var? Szukajcie pkt gdzie indziej my też musimy szukać gdzie indziej,0
@anonymized_account Czyli już jest wytrych 1 jeden zbudowany i 21 zmodernizowanych,0
"@anonymized_account 1400 zasiłek, 153 świadczenie, 500 +, rodzinne+ dodatek z tytułu niepełnosprawności około 300 zł",0
"@anonymized_account Tak, ale to mocno ogranicza pulę odbiorców, a temat ważny.",0
@anonymized_account W weekend zacznę kilka ;-),0
"@anonymized_account @anonymized_account Ok, w takim razie przepraszam za pomyłkę. Mój błąd :)",0
@anonymized_account @anonymized_account A więc jest Pan @anonymized_account bo 15 min temu powiedziałam mu to samo. #Zdemaskowany,0
@anonymized_account @anonymized_account Komu? Kolejni wasi koledze uruchomią coś w branży drogownictwa? Takie kolejne Solvere?,0
"@anonymized_account @anonymized_account Widzę, że wybujałe ego zasłania ci pole widzenia.",1
"@anonymized_account @anonymized_account I co, mamy się kurwa cieszyć że nas podusicie? Banda debili.",1
@anonymized_account @anonymized_account a ile bramek strzelił Sanogo w 1.lidze ?,0
@anonymized_account Jak Kuchciński mu płaci to czemu tu się dziwić.,0
"@anonymized_account Dziękuje bardzo x no dawaj bo jestem ciekawa, mam nadzieje ze wszystko ok",0
@anonymized_account Świetny materiał na film. Trzymamy kciuki😁😁😁,0
@anonymized_account @anonymized_account  chyba będziemy Legią euroligi,0
"Był taki Pan, który się plątał po placyku w Wwa. Mowił, że znał Himilsbacha i Maklakiewicza. \nPotem tylko ciszej dodawał: Ale nie osobiście.",0
@anonymized_account Brak skrzydłowych to gówno. Ale Carrillo jest najmądrzejszy.,0
"@anonymized_account Idźcie, oby jak najdalej od Polski.",1
"RT @anonymized_account @anonymized_account Idźcie, oby jak najdalej od Polski.",1
"dobrze tam rafała brzozowskiego na fotel nie posadzili, z pewnością pozamiatałby śpiewając z uczestniczka na scenieXDDD #thevoiceofpoland",0
"RT @anonymized_account dobrze tam rafała brzozowskiego na fotel nie posadzili, z pewnością pozamiatałby śpiewając z uczestniczka na scenieXDDD #…",0
@anonymized_account Jeśli dalej będzie grał 3 defensywnymi pomocnikami i nie będzie Carlitosa to strzelenie bramki będzie ogromnym sukcesem.,0
Ten moment gdy TVPinfo nie może pluć na opozycję :) #ciszawyborcza,0
RT @anonymized_account Ten moment gdy TVPinfo nie może pluć na opozycję :) #ciszawyborcza,0
spierdolenie se czasem z wykładu jest ważnym elementem dbania o zdrowie psychiczne pamiętajcie,0
RT @anonymized_account spierdolenie se czasem z wykładu jest ważnym elementem dbania o zdrowie psychiczne pamiętajcie,0
@anonymized_account A co mają poglądy do tego? No chyba że to proces polityczny😀😀😀😀,0
@anonymized_account jak się Biernat spisuje w Chojniczance ? Chodził do tej samej podstawówki co ja i wtedy straszny cienias był z niego,0
@anonymized_account Trudno mieć problem z czymś co było niczym.,0
@anonymized_account Dobry zawód dla apodyktycznych charakterów.,0
Jak będę musiała brać antybiotyk to się zabije,0
@anonymized_account w politykę to sie bawi Pierwsza Prezes SN....nie zauważyła Pani????,1
RT @anonymized_account @anonymized_account w politykę to sie bawi Pierwsza Prezes SN....nie zauważyła Pani????,1
@anonymized_account Citko z meresinskim czy bez?😉,0
ale się ciesze na pracownie radiową XD,0
"@anonymized_account A tak, w twoim przypadku to do Tworek",0
Czemu wszystko w moim życiu jest takie beznadziejne,0
"@anonymized_account @anonymized_account @anonymized_account TW Wolfganga, TW Faraon i TW Rycerz,TW Balbina, TW Michał już zajęte",0
@anonymized_account zdjęcie dnia ? Ja pierdole...,0
@anonymized_account Terminy pucharowiczów są dopasowywane do pucharów. To akurat zawsze tak było.,0
@anonymized_account @anonymized_account A poseł Szczerba z tym dziwnym wyrazem oczu już się urodził😁,1
@anonymized_account Nie fantazja tylko czytanie ze zrozumieniem 😀,0
@anonymized_account @anonymized_account Trochę dużo tych trenerów :P,0
@anonymized_account Następnym razem ma być wyżej! :),0
@anonymized_account i po co ta napinka ? Nikt w Wiśle nie chce mieć z nim nic wspólnego @anonymized_account,0
"@anonymized_account No i co podpuszczasz  ludzi?😁😁😁Myślał by kto, że to prawda😁😁😁😁",0
"@anonymized_account @anonymized_account Dajcie spokój, to była duperela 😜",0
@anonymized_account @anonymized_account och nie! Dziś jest pięknie!,0
@anonymized_account Ten przypadek nazywa schizofrenia paranoidalna😁😁😁,1
"@anonymized_account Czysty przypadek, że to się stało akurat na zgrupowaniu.",0
"Ale to, co panowie teraz zrobili, to kabaret.",0
"@anonymized_account Zarządu nie było na dzisiejszym spotkaniu, bo w tym czasie pracowali nad tym oświadczeniem ? 😂",0
Jaruzelski i Kiszczak już dawno powinni zostać zdegradowani aby nie mogli zostać pochowani na Powązkach z wojskowymi honorami!\n#Woronicza17,1
RT @anonymized_account Jaruzelski i Kiszczak już dawno powinni zostać zdegradowani aby nie mogli zostać pochowani na Powązkach z wojskowymi honora…,1
"@anonymized_account To akurat prawda, aczkolwiek gdyby mógł, to by chętnie po tę nagrodę nie poszedł.",0
@anonymized_account @anonymized_account Łżesz jak bura suka kutasie,1
"@anonymized_account I co, szuka swojej pamięci?",0
@anonymized_account @anonymized_account A co jest w takim razie miejscem publicznym?,0
"@anonymized_account Pietrzak zawsze był cienki szczególnie w defensywie. Niestety obawiam się, że dalej nie będzie zmian w składzie.",0
@anonymized_account @anonymized_account Jeśli tylko ktoś oglądał tylko derby to prawda że Lis wart juz jest kilkanaście mln euro,0
"@anonymized_account super skarb kibica.Składy nieaktualne, niektóre dane nieprawdziwe.Nawet nie wiem kto jest liderem strzelcôw...",0
@anonymized_account @anonymized_account @anonymized_account no to czemu ani słowa nie piszesz o akcjach w szpitalach czy domach dziecka ?,0
"To co powinni teraz zrobić, to wesprzeć finansowo weteranów #PW1944 i rozkręcić jakąś solidną, nowoczesną akcję edu dla młodzieży. #TIGER",0
@anonymized_account @anonymized_account Mam pytanie do Pana Marszałka: dlaczego na spotkaniu średnia wieku to grubo ponad 50 lat? Dlaczego nie ma młodzieży?,0
@anonymized_account Drugi myślnik to raczej do spółki stadionowej.,0
@anonymized_account Kilkadziesiąt godzin analiz i pominął Bolka i Komorowskiego. dziennikarzyna sprzedawczyk,1
RT @anonymized_account @anonymized_account Kilkadziesiąt godzin analiz i pominął Bolka i Komorowskiego. dziennikarzyna sprzedawczyk,1
@anonymized_account Bo to nie jest prosta sytuacja 😉,0
@anonymized_account Chcę żebyś żył długo i zdrowo tak jak właśnie chcesz,0
@anonymized_account @anonymized_account @anonymized_account A kto głupiemu  przetłumaczy jak się uprze?😁😁😁,0
"@anonymized_account 50 % poparcia a ten się trzesie cały czas, nie bój jeszcze się nachapiesz i napsujesz krwi",1
"@anonymized_account Ma zaufanie, rankingi wariują 100%",0
@anonymized_account Idiota?? Może też.Ale przede wszystkim historyczny ignorant i analfabeta. Polemika z takim to strata czasu.,1
"@anonymized_account @anonymized_account widać uznał, że nie trzeba tłumaczyć oczywistości :-)",0
"@anonymized_account @anonymized_account @anonymized_account No pewnie, że weźmie. To dobra koleżanka, przecież nie będzie zazdrosna. 😁",0
@anonymized_account Niech obniży swoim pisowskim złodziejom stary kretacz i sklerotyk.,1
JAK MI MIŁO JAK MI PISZECIE SUPER RZECZY O MOIM GŁOSIE AWWWWWWWWW,0
"@anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account No to podasz ten bilans czy sobie uświadomiłeś, że się kompromitujesz ?",0
@anonymized_account @anonymized_account @anonymized_account A kto ci wierzy pisowski oszuście?,1
@anonymized_account Wyglądało jakby ktoś za kamerą stał z pistoletem i pilnował żebyś za dużo nie powiedział :),0
@anonymized_account to ptaszek twitterowy ;-) \n@anonymized_account,0
@anonymized_account @anonymized_account Ten tekst przygotowali sobie wcześniej bo Sasin w TVN mówi to samo,0
@anonymized_account @anonymized_account Pewnie skończy sie na biszkoptach które wcinałaś na meczu :D,0
@anonymized_account @anonymized_account Niech Pani powie Prezydentowi .ze Pałac Saski z ruiny odbudował Skworcow-- Ruski,0
Polacy z Serbią i Włochami o półfinał MŚ.,0
@anonymized_account Mogę wiedzieć co studiujesz? U mnie na roku jest 40 osób xd,0
@anonymized_account @anonymized_account Bardzo wiarygodne 😂 tylko pogratulować rzetelności 👏,0
Strach pomyśleć w ilu miejscach przebywał Jarosław...,0
RT @anonymized_account Strach pomyśleć w ilu miejscach przebywał Jarosław...,0
@anonymized_account To ja juz chyba wiem kto 😁 słońce trzymam za was kciuki 🙈,0
@anonymized_account To zbyt trudne dla miałkich intelektualnie wszechpolaków. A poza tym mocno ogranicza ilość sensownych okrzyków na marszach.,1
@anonymized_account A tak poważnie. Słyszał ktoś w Łodzi o Budzie?,0
@anonymized_account @anonymized_account I nikt mu tego nie broni.,0
"Przyszedłem dzisiaj do pracy z namalowanymi kredką wąsami. Kobiety z namalowanymi kredką brwiami stwierdziły, że jestem debilem.",0
"RT @anonymized_account Przyszedłem dzisiaj do pracy z namalowanymi kredką wąsami. Kobiety z namalowanymi kredką brwiami stwierdziły, że jeste…",0
@anonymized_account Jest tych debili tutaj trochę,1
@anonymized_account Do kiedy Kuba ma kontrakt w Wolsburgu?,0
"@anonymized_account @anonymized_account oj nic się nie sprawdziło z waszych poprzednich \""rewelacji\"".Ależ zaskoczenie.",0
"@anonymized_account Nie wiem, ale pikowane futro zrobiło   na mnie wrażenie.",0
@anonymized_account @anonymized_account @anonymized_account Hi hihi a co ty za baran jesteś?,1
RT @anonymized_account @anonymized_account @anonymized_account @anonymized_account Hi hihi a co ty za baran jesteś?,1
@anonymized_account Na szczęście jeszcze nie znam całego internetu na pamięć.,0
dupa @anonymized_account jest na 100% gotowa za 320 tyś EUR,0
"@anonymized_account powiem Ci, że to teraz jest takie... sztywne i żałosne, że moja mama co chwile wybucha śmiechem xd",0
"@anonymized_account @anonymized_account Zauważ że Szewczyk ma do niej duże zaufanie.Prowdził ją w Polkowicach, Lublinie a teraz będą w Krakowie :)",0
"@anonymized_account a no dobra, zapomniałam, że ich oddzielono xd",0
@anonymized_account Niby wróci ale nie do konca😂😂😂😂,0
"@anonymized_account Niezły zawodnik, ale w Legii by na niego nie spojrzeli.",0
@anonymized_account Ale pechowy dzień dzisiaj :( kiedy następny?,0
"A nie, znalazł się Grzesiu. Linię złamał i 0:2.",0
@anonymized_account @anonymized_account nie porównujmy gówna z czekoladą,0
@anonymized_account Jeszcze 6 krajów miało większy wzost,0
Lesbijka z Irlandii podle atakuje prawdziwie chrześcijański Rząd najjaśniejszej Rzeczypospolitej. Co za podłość...,1
RT @anonymized_account Lesbijka z Irlandii podle atakuje prawdziwie chrześcijański Rząd najjaśniejszej Rzeczypospolitej. Co za podłość...,1
"@anonymized_account @anonymized_account Z tego, co czytam na Twitterze, to kazda zła gra wygląda na brak zaangażowania.",0
@anonymized_account @anonymized_account @anonymized_account @anonymized_account Bo nie ma większego prymitywa niż @anonymized_account . Super macie kandydata na prezydenta.,1
@anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account Na pewno nie na poziomie klubu.,0
@anonymized_account spiszę po świętach jak będzie trochę czasu.,0
@anonymized_account @anonymized_account @anonymized_account @anonymized_account Tylko nie robcie już sobie dobrze,1
@anonymized_account Vardar - paskudny wyjazd i niedoceniany rywal.,0
@anonymized_account Tak jest. A Kaczyński poleciał rozpocząć kampanię wyborczą przed wyborami prezydenckimi.,0
@anonymized_account @anonymized_account hahaha z ciekawości zobaczyłem i też mam blocka a ani razu nie komentowałem jej postów :),0
@anonymized_account A ty jakim jesteś dziadygą pajacu?,1
@anonymized_account A  jakie To może mieć praktyczne znaczenie i jakie niesie ze sobą konsekwencje ?,0
@anonymized_account Zostaw juz ja bo ja wykończysz na tym warsztacie ;-),0
"Wiecie, że dziewczyna z #TheVoiceOfPoland była w tej wkurzającej reklamie Jogobelli co tam wszyscy śpiewają",0
"@anonymized_account Widze, że kibicował Pan Adidasowi :)",0
"@anonymized_account To jest tweet dla dziewczyn, taka @anonymized_account zrozumie.",0
"@anonymized_account @anonymized_account @anonymized_account Czasem niewiele trzeba, żeby się nie udało.",0
"@anonymized_account \""info dopiero co zaczęła krążyć wśród kolejnego pokolenia użytkowników TT, którzy są nieco wstrząśnięci naturą tego odkrycia''",0
@anonymized_account Eh a mogło być 3-0 😁,0
"Justas Lasickas jest szesnastym zagranicznym reprezentantem, który w barwach swojego kraju wystąpił jako zawodnik Jagiellonii.",0
"Historii. I co? I g.....o!! Wszystko na marne!! W tamtym momencie karty były już rozdane. Chwała młodym,wielkim bohaterom!",0
@anonymized_account Hehehehehe.A pani@anonymized_account jak zwykle w gigantycznej formie intelektualnej😁😁,1
@anonymized_account Kto by nie rządził to przecież nie wróci,0
@anonymized_account  mają bojkotować bo zatrudnili nie tego trenera co trzeba ? A ty gdzie byłeś jak Lech stał się Amiką ?,0
Chce płaszcz z materiału coś jak miś,0
"@anonymized_account @anonymized_account @anonymized_account Ale nie sądze, żeby Olkowski miał szanse z Gumnym za którego Lech w przyszłości może dobrą kasę dostać.",0
"@anonymized_account @anonymized_account @anonymized_account pewnie weźmie na siebie, że niby kazał założyć dziadkowi Jarkaczażowi",0
"@anonymized_account Nie, za dużo punktów bym dostał do Ustaw Ligę :)))",0
dlaczego w legacies są jakieś wampiry skoro nie ma pierwotnych??,0
@anonymized_account ale chodzi mi o to ze dla Wisly to bez roznicy bo Artego na mistrza nie ma szans wg mnie,0
@anonymized_account @anonymized_account 500 mln Radziwiłłów kto odda?,0
@anonymized_account miałem w czwartek ale dzięki! :D,0
"Familiada:\nStworzenia, które nie wydają żadnego odgłosu:\n- Wąż \n- Mucha\n😂",0
@anonymized_account Gdzie pracujesz? Ps znowu oblałam xd,0
@anonymized_account Cristiano w Realu jest w tej roli genialny. Lewandowski w Bayernie równiez świetny.,0
"@anonymized_account Zero to za dużo, cytując klasyka \"" mniej niż zero...\"" 😉",0
"@anonymized_account Zaczną go karmić to jeszcze nie wróci, musisz coś z tym zrobić",0
@anonymized_account @anonymized_account Najlepiej będzie jak się kutasie od nas odpierdolisz razem z twoimi kolegami z PiSu,1
Te gry na snapie Xdddd,0
"@anonymized_account tak. A wieczorem pierwszy raz film. Moja siostra uznała, że jestem kosmitą.",0
@anonymized_account @anonymized_account A żądał ktoś pytanie kto chciałby Polaka w rodzinie?,0
@anonymized_account gdyby zagrał bez bramkarza to by był dopiero ofensywny skład :),0
"@anonymized_account Bo to mistrzostwa świata, a nie superliga 😉",0
@anonymized_account @anonymized_account Raczej ma problem z głową. Tak jak Ty i Tobie podobni.,1
@anonymized_account A ile miało być ?,0
"@anonymized_account Zjeby idą na starcie, żadnych ustępstw, żadnych wątpliwości",1
"@anonymized_account Jeszcze raz to napiszę, dopuki inspekcja pracy nie doprowadzi do przestrzegania czasu pracy niedziela ma być wolna",0
"Z sądu korzystał co 5 Polak z tego połowa jest zadowolona. Skąd niechęć  do sadow, z pisdzielskie szczucia, podobnie jak do uchodźców",1
@anonymized_account I słusznie.  Zakompleksieni malkontenci nie muszą oglądać😁😀😀,1
@anonymized_account piłkarz wybiera gdzie chce iść a Benfika może złożyć taką samą oferte jak zaakceptowana przez Lechie z innego klubu,0
"@anonymized_account @anonymized_account \""Zadzwońcie do rady ministrów, że zaraz tam jadę\""",0
@anonymized_account Między innymi dzięki takim propagandzistom pisowskim jak ty.,1
@anonymized_account Ale to wciąż bardziej siła niż technika.,0
".@anonymized_account \""Napisałbym gdzieś, że mi dobrze bez mediów społecznościowych, ale nie mam gdzie\"". \nKazał Was pozdrowić ;-)",0
@anonymized_account Skąd ja to znam xd a co się dzieje,0
"Generalnie, to mam w dupie powstanie.",0
"RT @anonymized_account Generalnie, to mam w dupie powstanie.",0
@anonymized_account Czy to jakiś przedstawiciel Polonii amerykańskiej?,0
"@anonymized_account Środek z Keitą i Fabinho, no no...",0
"@anonymized_account Przeczytam później, ale jestem ciekawy czy jest tam uwzględnione to że ma w dupie zdanie sztabu medycznego.",0
@anonymized_account @anonymized_account @anonymized_account @anonymized_account Jeszcze był jakiś z clj :) chyba Urbański się nazywał,0
@anonymized_account @anonymized_account @anonymized_account Nawet jak się nie uda obronić mistrza to przynajmniej wygra ktoś kto budzi sympatie :),0
@anonymized_account Rozwiązanie na casual friday. \nModel: Tenisówek wizytowy.,0
Nawet już nie pamietam gdzie mi kazali jechać na egzaminie XD teraz tylko czekać na dokument!!!,0
"@anonymized_account Niepełnosprawnych też zaprosiliście? Wasza koleżanka mówiła,że powinni poćwiczyć na strzelnicy.",0
Premier @anonymized_account w @anonymized_account PSL i PO wyprzedawali polską ziemię.,1
RT @anonymized_account Premier @anonymized_account w @anonymized_account PSL i PO wyprzedawali polską ziemię.,1
Proponuję pozbawić obywatelstwa polskiego i objąć zakazem powrotu do Polski wszystkie te euromendy jak im się skończy kadencja w UE,1
